"corpus","word_length","n_words","ngram","trigram","method","freq"
"subtlex_uk",9,17911,"trigram","EDC","token",58.9999999999994
"subtlex_uk",9,17911,"trigram","EDD","token",249.000000000001
"subtlex_uk",9,17911,"trigram","EDE","token",4891.99999999999
"subtlex_uk",9,17911,"trigram","EDF","token",67.0000000000002
"subtlex_uk",9,17911,"trigram","EDG","token",12629.0000000001
"subtlex_uk",9,17911,"trigram","EDH","token",24
"subtlex_uk",9,17911,"trigram","EDI","token",24584
"subtlex_uk",9,17911,"trigram","EDJ","token",0
"subtlex_uk",9,17911,"trigram","EDK","token",8.0000000000001
"subtlex_uk",9,17911,"trigram","EDL","token",2218
"subtlex_uk",9,17911,"trigram","EDM","token",166
"subtlex_uk",9,17911,"trigram","EDN","token",7031.99999999996
"subtlex_uk",9,17911,"trigram","EDO","token",3411
"subtlex_uk",9,17911,"trigram","EDP","token",0
"subtlex_uk",9,17911,"trigram","EDQ","token",0
"subtlex_uk",9,17911,"trigram","EDR","token",5817.99999999998
"subtlex_uk",9,17911,"trigram","EDS","token",367.999999999999
"subtlex_uk",9,17911,"trigram","EDT","token",152
"subtlex_uk",9,17911,"trigram","EDU","token",26799
"subtlex_uk",9,17911,"trigram","EDV","token",0
"subtlex_uk",9,17911,"trigram","EDW","token",2507
"subtlex_uk",9,17911,"trigram","EDX","token",0
"subtlex_uk",9,17911,"trigram","EDY","token",9.9999999999999
"subtlex_uk",9,17911,"trigram","EDZ","token",0
"subtlex_uk",9,17911,"trigram","EEA","token",242
"subtlex_uk",9,17911,"trigram","EEB","token",24.0000000000001
"subtlex_uk",9,17911,"trigram","EEC","token",126.000000000001
"subtlex_uk",9,17911,"trigram","EED","token",3458.99999999999
"subtlex_uk",9,17911,"trigram","EEE","token",268
"subtlex_uk",9,17911,"trigram","EEF","token",171
"subtlex_uk",9,17911,"trigram","EEG","token",9.00000000000002
"subtlex_uk",9,17911,"trigram","EEH","token",111.000000000001
"subtlex_uk",9,17911,"trigram","EEI","token",10.9999999999999
"subtlex_uk",9,17911,"trigram","EEJ","token",2.99999999999998
"subtlex_uk",9,17911,"trigram","EEK","token",740.000000000002
"subtlex_uk",9,17911,"trigram","EEL","token",1136
"subtlex_uk",9,17911,"trigram","EEM","token",9466.99999999999
"subtlex_uk",9,17911,"trigram","EEN","token",7316
"subtlex_uk",9,17911,"trigram","EEO","token",6.99999999999994
"subtlex_uk",9,17911,"trigram","EEP","token",2261.00000000001
"subtlex_uk",9,17911,"trigram","EEQ","token",4.00000000000001
"subtlex_uk",9,17911,"trigram","EER","token",5429
"subtlex_uk",9,17911,"trigram","EES","token",4009.99999999998
"subtlex_uk",9,17911,"trigram","EET","token",4844.99999999998
"subtlex_uk",9,17911,"trigram","EEU","token",0
"subtlex_uk",9,17911,"trigram","EEV","token",56.9999999999998
"subtlex_uk",9,17911,"trigram","EEW","token",11.0000000000001
"subtlex_uk",9,17911,"trigram","EEX","token",6.00000000000005
"subtlex_uk",9,17911,"trigram","EEY","token",1.99999999999998
"subtlex_uk",9,17911,"trigram","EEZ","token",764.000000000002
"subtlex_uk",9,17911,"trigram","EFA","token",863.000000000002
"subtlex_uk",9,17911,"trigram","EFB","token",0
"subtlex_uk",9,17911,"trigram","EFC","token",279.000000000001
"subtlex_uk",9,17911,"trigram","EFD","token",10.0000000000001
"subtlex_uk",9,17911,"trigram","EFE","token",14885
"subtlex_uk",9,17911,"trigram","EFF","token",13963
"subtlex_uk",9,17911,"trigram","EFG","token",0
"subtlex_uk",9,17911,"trigram","EFH","token",10.0000000000001
"subtlex_uk",9,17911,"trigram","EFI","token",3680.99999999999
"subtlex_uk",9,17911,"trigram","EFJ","token",0
"subtlex_uk",9,17911,"trigram","EFK","token",0
"subtlex_uk",9,17911,"trigram","EFL","token",2662.00000000002
"subtlex_uk",9,17911,"trigram","EFM","token",0
"subtlex_uk",9,17911,"trigram","EFN","token",31.0000000000003
"subtlex_uk",9,17911,"trigram","EFO","token",9545.99999999996
"subtlex_uk",9,17911,"trigram","EFP","token",4.99999999999996
"subtlex_uk",9,17911,"trigram","EFQ","token",0
"subtlex_uk",9,17911,"trigram","EFR","token",1493
"subtlex_uk",9,17911,"trigram","EFS","token",29.0000000000001
"subtlex_uk",9,17911,"trigram","EFT","token",2370.99999999998
"subtlex_uk",9,17911,"trigram","EFU","token",32932.0000000003
"subtlex_uk",9,17911,"trigram","EFV","token",0
"subtlex_uk",9,17911,"trigram","EFW","token",0
"subtlex_uk",9,17911,"trigram","EFX","token",0
"subtlex_uk",9,17911,"trigram","EFY","token",6.99999999999993
"subtlex_uk",9,17911,"trigram","EFZ","token",0
"subtlex_uk",9,17911,"trigram","EGA","token",6260.99999999999
"subtlex_uk",9,17911,"trigram","EGB","token",12.0000000000001
"subtlex_uk",9,17911,"trigram","EGC","token",0
"subtlex_uk",9,17911,"trigram","EGD","token",0
"subtlex_uk",9,17911,"trigram","EGE","token",8519.00000000002
"subtlex_uk",9,17911,"trigram","EGF","token",110.000000000001
"subtlex_uk",9,17911,"trigram","EGG","token",246
"subtlex_uk",9,17911,"trigram","EGH","token",13.0000000000001
"subtlex_uk",9,17911,"trigram","EGI","token",24846.9999999999
"subtlex_uk",9,17911,"trigram","EGJ","token",0
"subtlex_uk",9,17911,"trigram","EGK","token",0
"subtlex_uk",9,17911,"trigram","EGL","token",1190.00000000001
"subtlex_uk",9,17911,"trigram","EGM","token",50.9999999999996
"subtlex_uk",9,17911,"trigram","EGN","token",1537.99999999998
"subtlex_uk",9,17911,"trigram","EGO","token",3147.99999999998
"subtlex_uk",9,17911,"trigram","EGP","token",0
"subtlex_uk",9,17911,"trigram","EGQ","token",0
"subtlex_uk",9,17911,"trigram","EGR","token",5294.99999999998
"subtlex_uk",9,17911,"trigram","EGS","token",12
"subtlex_uk",9,17911,"trigram","EGT","token",101
"subtlex_uk",9,17911,"trigram","EGU","token",6792.00000000003
"subtlex_uk",9,17911,"trigram","EGV","token",0
"subtlex_uk",9,17911,"trigram","EGW","token",6.99999999999993
"subtlex_uk",9,17911,"trigram","EGX","token",0
"subtlex_uk",9,17911,"trigram","EGY","token",866.999999999992
"subtlex_uk",9,17911,"trigram","EGZ","token",0
"subtlex_uk",9,17911,"trigram","EHA","token",10491.0000000001
"subtlex_uk",9,17911,"trigram","EHB","token",0
"subtlex_uk",9,17911,"trigram","EHC","token",0
"subtlex_uk",9,17911,"trigram","EHD","token",0
"subtlex_uk",9,17911,"trigram","EHE","token",3672.99999999999
"subtlex_uk",9,17911,"trigram","EHF","token",0
"subtlex_uk",9,17911,"trigram","EHG","token",0
"subtlex_uk",9,17911,"trigram","EHH","token",1.99999999999998
"subtlex_uk",9,17911,"trigram","EHI","token",75.0000000000001
"subtlex_uk",9,17911,"trigram","EHJ","token",0
"subtlex_uk",9,17911,"trigram","EHK","token",0
"subtlex_uk",9,17911,"trigram","EHL","token",0
"subtlex_uk",9,17911,"trigram","EHM","token",1.99999999999998
"subtlex_uk",9,17911,"trigram","EHN","token",0
"subtlex_uk",9,17911,"trigram","EHO","token",7486.00000000002
"subtlex_uk",9,17911,"trigram","EHP","token",0
"subtlex_uk",9,17911,"trigram","EHQ","token",0
"subtlex_uk",9,17911,"trigram","EHR","token",20
"subtlex_uk",9,17911,"trigram","EHS","token",2.99999999999998
"subtlex_uk",9,17911,"trigram","EHT","token",0
"subtlex_uk",9,17911,"trigram","EHU","token",61.0000000000002
"subtlex_uk",9,17911,"trigram","EHV","token",0
"subtlex_uk",9,17911,"trigram","EHW","token",0
"subtlex_uk",9,17911,"trigram","EHX","token",0
"subtlex_uk",9,17911,"trigram","EHY","token",70.0000000000005
"subtlex_uk",9,17911,"trigram","EHZ","token",0
"subtlex_uk",9,17911,"trigram","EIA","token",23.9999999999999
"subtlex_uk",9,17911,"trigram","EIB","token",32.0000000000001
"subtlex_uk",9,17911,"trigram","EIC","token",3616.00000000004
"subtlex_uk",9,17911,"trigram","EID","token",899.000000000006
"subtlex_uk",9,17911,"trigram","EIE","token",0
"subtlex_uk",9,17911,"trigram","EIF","token",23
"subtlex_uk",9,17911,"trigram","EIG","token",6414
"subtlex_uk",9,17911,"trigram","EIH","token",0
"subtlex_uk",9,17911,"trigram","EII","token",0
"subtlex_uk",9,17911,"trigram","EIJ","token",10.0000000000001
"subtlex_uk",9,17911,"trigram","EIK","token",15.9999999999999
"subtlex_uk",9,17911,"trigram","EIL","token",688.000000000002
"subtlex_uk",9,17911,"trigram","EIM","token",845
"subtlex_uk",9,17911,"trigram","EIN","token",2495.99999999999
"subtlex_uk",9,17911,"trigram","EIO","token",0
"subtlex_uk",9,17911,"trigram","EIP","token",17
"subtlex_uk",9,17911,"trigram","EIQ","token",0
"subtlex_uk",9,17911,"trigram","EIR","token",502.999999999999
"subtlex_uk",9,17911,"trigram","EIS","token",677.999999999998
"subtlex_uk",9,17911,"trigram","EIT","token",624.000000000003
"subtlex_uk",9,17911,"trigram","EIU","token",1.99999999999998
"subtlex_uk",9,17911,"trigram","EIV","token",4740.00000000002
"subtlex_uk",9,17911,"trigram","EIW","token",0
"subtlex_uk",9,17911,"trigram","EIX","token",2.99999999999998
"subtlex_uk",9,17911,"trigram","EIY","token",0
"subtlex_uk",9,17911,"trigram","EIZ","token",0
"subtlex_uk",9,17911,"trigram","EJA","token",115.000000000001
"subtlex_uk",9,17911,"trigram","EJB","token",0
"subtlex_uk",9,17911,"trigram","EJC","token",0
"subtlex_uk",9,17911,"trigram","EJD","token",0
"subtlex_uk",9,17911,"trigram","EJE","token",944.999999999994
"subtlex_uk",9,17911,"trigram","EJF","token",0
"subtlex_uk",9,17911,"trigram","EJG","token",0
"subtlex_uk",9,17911,"trigram","EJH","token",0
"subtlex_uk",9,17911,"trigram","EJI","token",33.0000000000004
"subtlex_uk",9,17911,"trigram","EJJ","token",4.99999999999995
"subtlex_uk",9,17911,"trigram","EJK","token",0
"subtlex_uk",9,17911,"trigram","EJL","token",0
"subtlex_uk",9,17911,"trigram","EJM","token",0
"subtlex_uk",9,17911,"trigram","EJN","token",0
"subtlex_uk",9,17911,"trigram","EJO","token",191.000000000001
"subtlex_uk",9,17911,"trigram","EJP","token",0
"subtlex_uk",9,17911,"trigram","EJQ","token",0
"subtlex_uk",9,17911,"trigram","EJR","token",0
"subtlex_uk",9,17911,"trigram","EJS","token",0
"subtlex_uk",9,17911,"trigram","EJT","token",0
"subtlex_uk",9,17911,"trigram","EJU","token",949.999999999997
"subtlex_uk",9,17911,"trigram","EJV","token",0
"subtlex_uk",9,17911,"trigram","EJW","token",0
"subtlex_uk",9,17911,"trigram","EJX","token",0
"subtlex_uk",9,17911,"trigram","EJY","token",0
"subtlex_uk",9,17911,"trigram","EJZ","token",0
"subtlex_uk",9,17911,"trigram","EKA","token",21.9999999999998
"subtlex_uk",9,17911,"trigram","EKB","token",63.0000000000004
"subtlex_uk",9,17911,"trigram","EKC","token",0
"subtlex_uk",9,17911,"trigram","EKD","token",0
"subtlex_uk",9,17911,"trigram","EKE","token",616.000000000001
"subtlex_uk",9,17911,"trigram","EKF","token",0
"subtlex_uk",9,17911,"trigram","EKG","token",0
"subtlex_uk",9,17911,"trigram","EKH","token",1.99999999999998
"subtlex_uk",9,17911,"trigram","EKI","token",265
"subtlex_uk",9,17911,"trigram","EKJ","token",0
"subtlex_uk",9,17911,"trigram","EKK","token",0
"subtlex_uk",9,17911,"trigram","EKL","token",8.0000000000001
"subtlex_uk",9,17911,"trigram","EKM","token",0
"subtlex_uk",9,17911,"trigram","EKN","token",148.000000000001
"subtlex_uk",9,17911,"trigram","EKO","token",12.0000000000001
"subtlex_uk",9,17911,"trigram","EKP","token",0
"subtlex_uk",9,17911,"trigram","EKQ","token",0
"subtlex_uk",9,17911,"trigram","EKR","token",0
"subtlex_uk",9,17911,"trigram","EKS","token",38.9999999999997
"subtlex_uk",9,17911,"trigram","EKT","token",0
"subtlex_uk",9,17911,"trigram","EKU","token",1.99999999999998
"subtlex_uk",9,17911,"trigram","EKV","token",0
"subtlex_uk",9,17911,"trigram","EKW","token",85.9999999999994
"subtlex_uk",9,17911,"trigram","EKX","token",0
"subtlex_uk",9,17911,"trigram","EKY","token",0
"subtlex_uk",9,17911,"trigram","EKZ","token",0
"subtlex_uk",9,17911,"trigram","ELA","token",14041
"subtlex_uk",9,17911,"trigram","ELB","token",1571.00000000001
"subtlex_uk",9,17911,"trigram","ELC","token",1948.00000000001
"subtlex_uk",9,17911,"trigram","ELD","token",9300
"subtlex_uk",9,17911,"trigram","ELE","token",49779.9999999998
"subtlex_uk",9,17911,"trigram","ELF","token",786.000000000003
"subtlex_uk",9,17911,"trigram","ELG","token",95.9999999999993
"subtlex_uk",9,17911,"trigram","ELH","token",10.0000000000001
"subtlex_uk",9,17911,"trigram","ELI","token",43012.0000000001
"subtlex_uk",9,17911,"trigram","ELJ","token",0
"subtlex_uk",9,17911,"trigram","ELK","token",127.999999999999
"subtlex_uk",9,17911,"trigram","ELL","token",51959.9999999998
"subtlex_uk",9,17911,"trigram","ELM","token",410.999999999998
"subtlex_uk",9,17911,"trigram","ELN","token",260.999999999999
"subtlex_uk",9,17911,"trigram","ELO","token",12950
"subtlex_uk",9,17911,"trigram","ELP","token",543
"subtlex_uk",9,17911,"trigram","ELQ","token",10.0000000000001
"subtlex_uk",9,17911,"trigram","ELR","token",20.0000000000001
"subtlex_uk",9,17911,"trigram","ELS","token",9253.00000000004
"subtlex_uk",9,17911,"trigram","ELT","token",2427
"subtlex_uk",9,17911,"trigram","ELU","token",1722.00000000002
"subtlex_uk",9,17911,"trigram","ELV","token",11322.0000000001
"subtlex_uk",9,17911,"trigram","ELW","token",135
"subtlex_uk",9,17911,"trigram","ELX","token",0
"subtlex_uk",9,17911,"trigram","ELY","token",25783
"subtlex_uk",9,17911,"trigram","ELZ","token",66.0000000000005
"subtlex_uk",9,17911,"trigram","EMA","token",26692
"subtlex_uk",9,17911,"trigram","EMB","token",11968.0000000001
"subtlex_uk",9,17911,"trigram","EMC","token",0
"subtlex_uk",9,17911,"trigram","EMD","token",0
"subtlex_uk",9,17911,"trigram","EME","token",64820.9999999999
"subtlex_uk",9,17911,"trigram","EMF","token",0
"subtlex_uk",9,17911,"trigram","EMG","token",0
"subtlex_uk",9,17911,"trigram","EMH","token",0
"subtlex_uk",9,17911,"trigram","EMI","token",11978
"subtlex_uk",9,17911,"trigram","EMJ","token",15.0000000000002
"subtlex_uk",9,17911,"trigram","EMK","token",0
"subtlex_uk",9,17911,"trigram","EML","token",0
"subtlex_uk",9,17911,"trigram","EMM","token",232.999999999999
"subtlex_uk",9,17911,"trigram","EMN","token",1226.99999999999
"subtlex_uk",9,17911,"trigram","EMO","token",23078
"subtlex_uk",9,17911,"trigram","EMP","token",12627
"subtlex_uk",9,17911,"trigram","EMQ","token",0
"subtlex_uk",9,17911,"trigram","EMR","token",32.0000000000002
"subtlex_uk",9,17911,"trigram","EMS","token",115
"subtlex_uk",9,17911,"trigram","EMT","token",1.99999999999998
"subtlex_uk",9,17911,"trigram","EMU","token",80
"subtlex_uk",9,17911,"trigram","EMV","token",0
"subtlex_uk",9,17911,"trigram","EMW","token",0
"subtlex_uk",9,17911,"trigram","EMX","token",0
"subtlex_uk",9,17911,"trigram","EMY","token",173
"subtlex_uk",9,17911,"trigram","EMZ","token",0
"subtlex_uk",9,17911,"trigram","ENA","token",11009
"subtlex_uk",9,17911,"trigram","ENB","token",525.000000000002
"subtlex_uk",9,17911,"trigram","ENC","token",44134
"subtlex_uk",9,17911,"trigram","END","token",42689.9999999999
"subtlex_uk",9,17911,"trigram","ENE","token",23301
"subtlex_uk",9,17911,"trigram","ENF","token",454.999999999997
"subtlex_uk",9,17911,"trigram","ENG","token",39476.0000000003
"subtlex_uk",9,17911,"trigram","ENH","token",2295.00000000001
"subtlex_uk",9,17911,"trigram","ENI","token",41500.9999999998
"subtlex_uk",9,17911,"trigram","ENJ","token",1955
"subtlex_uk",9,17911,"trigram","ENK","token",169
"subtlex_uk",9,17911,"trigram","ENL","token",783.999999999996
"subtlex_uk",9,17911,"trigram","ENM","token",8.99999999999991
"subtlex_uk",9,17911,"trigram","ENN","token",2127
"subtlex_uk",9,17911,"trigram","ENO","token",3016.00000000002
"subtlex_uk",9,17911,"trigram","ENP","token",387.000000000001
"subtlex_uk",9,17911,"trigram","ENQ","token",719.000000000004
"subtlex_uk",9,17911,"trigram","ENR","token",432.999999999998
"subtlex_uk",9,17911,"trigram","ENS","token",41106.9999999999
"subtlex_uk",9,17911,"trigram","ENT","token",379323
"subtlex_uk",9,17911,"trigram","ENU","token",4505.00000000003
"subtlex_uk",9,17911,"trigram","ENV","token",1283.00000000001
"subtlex_uk",9,17911,"trigram","ENW","token",1105.99999999999
"subtlex_uk",9,17911,"trigram","ENX","token",0
"subtlex_uk",9,17911,"trigram","ENY","token",35.0000000000001
"subtlex_uk",9,17911,"trigram","ENZ","token",792.999999999995
"subtlex_uk",9,17911,"trigram","EOA","token",2.99999999999998
"subtlex_uk",9,17911,"trigram","EOB","token",4.99999999999996
"subtlex_uk",9,17911,"trigram","EOC","token",58.0000000000003
"subtlex_uk",9,17911,"trigram","EOD","token",232
"subtlex_uk",9,17911,"trigram","EOE","token",0
"subtlex_uk",9,17911,"trigram","EOF","token",10.0000000000001
"subtlex_uk",9,17911,"trigram","EOG","token",3906.99999999998
"subtlex_uk",9,17911,"trigram","EOH","token",0
"subtlex_uk",9,17911,"trigram","EOI","token",160
"subtlex_uk",9,17911,"trigram","EOJ","token",0
"subtlex_uk",9,17911,"trigram","EOK","token",0
"subtlex_uk",9,17911,"trigram","EOL","token",589.000000000001
"subtlex_uk",9,17911,"trigram","EOM","token",334.000000000003
"subtlex_uk",9,17911,"trigram","EON","token",707.999999999997
"subtlex_uk",9,17911,"trigram","EOO","token",3.99999999999996
"subtlex_uk",9,17911,"trigram","EOP","token",715.999999999998
"subtlex_uk",9,17911,"trigram","EOQ","token",0
"subtlex_uk",9,17911,"trigram","EOR","token",679.999999999998
"subtlex_uk",9,17911,"trigram","EOS","token",6.99999999999993
"subtlex_uk",9,17911,"trigram","EOT","token",113
"subtlex_uk",9,17911,"trigram","EOU","token",670.999999999999
"subtlex_uk",9,17911,"trigram","EOV","token",317
"subtlex_uk",9,17911,"trigram","EOW","token",176.999999999998
"subtlex_uk",9,17911,"trigram","EOX","token",0
"subtlex_uk",9,17911,"trigram","EOY","token",0
"subtlex_uk",9,17911,"trigram","EOZ","token",2.99999999999998
"subtlex_uk",9,17911,"trigram","EPA","token",10315
"subtlex_uk",9,17911,"trigram","EPB","token",1.99999999999998
"subtlex_uk",9,17911,"trigram","EPC","token",10.9999999999999
"subtlex_uk",9,17911,"trigram","EPD","token",77.9999999999996
"subtlex_uk",9,17911,"trigram","EPE","token",6168.99999999999
"subtlex_uk",9,17911,"trigram","EPF","token",0
"subtlex_uk",9,17911,"trigram","EPG","token",1.99999999999998
"subtlex_uk",9,17911,"trigram","EPH","token",9557.99999999996
"subtlex_uk",9,17911,"trigram","EPI","token",1603.00000000001
"subtlex_uk",9,17911,"trigram","EPJ","token",0
"subtlex_uk",9,17911,"trigram","EPK","token",15
"subtlex_uk",9,17911,"trigram","EPL","token",6678.00000000004
"subtlex_uk",9,17911,"trigram","EPM","token",0
"subtlex_uk",9,17911,"trigram","EPN","token",21.0000000000002
"subtlex_uk",9,17911,"trigram","EPO","token",5368.00000000001
"subtlex_uk",9,17911,"trigram","EPP","token",319.000000000003
"subtlex_uk",9,17911,"trigram","EPQ","token",0
"subtlex_uk",9,17911,"trigram","EPR","token",8205.99999999998
"subtlex_uk",9,17911,"trigram","EPS","token",1666.99999999999
"subtlex_uk",9,17911,"trigram","EPT","token",16757
"subtlex_uk",9,17911,"trigram","EPU","token",1059
"subtlex_uk",9,17911,"trigram","EPV","token",0
"subtlex_uk",9,17911,"trigram","EPW","token",158.000000000002
"subtlex_uk",9,17911,"trigram","EPX","token",0
"subtlex_uk",9,17911,"trigram","EPY","token",0
"subtlex_uk",9,17911,"trigram","EPZ","token",0
"subtlex_uk",9,17911,"trigram","EQA","token",1.99999999999998
"subtlex_uk",9,17911,"trigram","EQB","token",0
"subtlex_uk",9,17911,"trigram","EQC","token",0
"subtlex_uk",9,17911,"trigram","EQD","token",0
"subtlex_uk",9,17911,"trigram","EQE","token",0
"subtlex_uk",9,17911,"trigram","EQF","token",0
"subtlex_uk",9,17911,"trigram","EQG","token",0
"subtlex_uk",9,17911,"trigram","EQH","token",0
"subtlex_uk",9,17911,"trigram","EQI","token",0
"subtlex_uk",9,17911,"trigram","EQJ","token",0
"subtlex_uk",9,17911,"trigram","EQK","token",0
"subtlex_uk",9,17911,"trigram","EQL","token",0
"subtlex_uk",9,17911,"trigram","EQM","token",0
"subtlex_uk",9,17911,"trigram","EQN","token",0
"subtlex_uk",9,17911,"trigram","EQO","token",0
"subtlex_uk",9,17911,"trigram","EQP","token",0
"subtlex_uk",9,17911,"trigram","EQQ","token",0
"subtlex_uk",9,17911,"trigram","EQR","token",0
"subtlex_uk",9,17911,"trigram","EQS","token",0
"subtlex_uk",9,17911,"trigram","EQT","token",0
"subtlex_uk",9,17911,"trigram","EQU","token",12724
"subtlex_uk",9,17911,"trigram","EQV","token",0
"subtlex_uk",9,17911,"trigram","EQW","token",0
"subtlex_uk",9,17911,"trigram","EQX","token",0
"subtlex_uk",9,17911,"trigram","EQY","token",0
"subtlex_uk",9,17911,"trigram","EQZ","token",0
"subtlex_uk",9,17911,"trigram","ERA","token",58083
"subtlex_uk",9,17911,"trigram","ERB","token",2925
"subtlex_uk",9,17911,"trigram","ERC","token",4391
"subtlex_uk",9,17911,"trigram","ERD","token",25287.0000000002
"subtlex_uk",9,17911,"trigram","ERE","token",169334
"subtlex_uk",9,17911,"trigram","ERF","token",63322
"subtlex_uk",9,17911,"trigram","ERG","token",15096
"subtlex_uk",9,17911,"trigram","ERH","token",2874
"subtlex_uk",9,17911,"trigram","ERI","token",84366.0000000001
"subtlex_uk",9,17911,"trigram","ERJ","token",363.999999999999
"subtlex_uk",9,17911,"trigram","ERK","token",1071
"subtlex_uk",9,17911,"trigram","ERL","token",4160.00000000001
"subtlex_uk",9,17911,"trigram","ERM","token",19991.9999999999
"subtlex_uk",9,17911,"trigram","ERN","token",54237.9999999999
"subtlex_uk",9,17911,"trigram","ERO","token",23726.9999999999
"subtlex_uk",9,17911,"trigram","ERP","token",11051.0000000001
"subtlex_uk",9,17911,"trigram","ERQ","token",5.99999999999995
"subtlex_uk",9,17911,"trigram","ERR","token",21453
"subtlex_uk",9,17911,"trigram","ERS","token",104752
"subtlex_uk",9,17911,"trigram","ERT","token",62109.9999999998
"subtlex_uk",9,17911,"trigram","ERU","token",2346.00000000002
"subtlex_uk",9,17911,"trigram","ERV","token",15542
"subtlex_uk",9,17911,"trigram","ERW","token",14615.9999999999
"subtlex_uk",9,17911,"trigram","ERX","token",0
"subtlex_uk",9,17911,"trigram","ERY","token",59514.9999999996
"subtlex_uk",9,17911,"trigram","ERZ","token",36.0000000000002
"subtlex_uk",9,17911,"trigram","ESA","token",1321
"subtlex_uk",9,17911,"trigram","ESB","token",298.000000000003
"subtlex_uk",9,17911,"trigram","ESC","token",16962.0000000001
"subtlex_uk",9,17911,"trigram","ESD","token",7075.99999999996
"subtlex_uk",9,17911,"trigram","ESE","token",18403
"subtlex_uk",9,17911,"trigram","ESF","token",108
"subtlex_uk",9,17911,"trigram","ESG","token",5.99999999999995
"subtlex_uk",9,17911,"trigram","ESH","token",5607.00000000002
"subtlex_uk",9,17911,"trigram","ESI","token",36470.0000000002
"subtlex_uk",9,17911,"trigram","ESJ","token",0
"subtlex_uk",9,17911,"trigram","ESK","token",129.000000000001
"subtlex_uk",9,17911,"trigram","ESL","token",161.000000000001
"subtlex_uk",9,17911,"trigram","ESM","token",2893.99999999999
"subtlex_uk",9,17911,"trigram","ESN","token",18.0000000000002
"subtlex_uk",9,17911,"trigram","ESO","token",8159.00000000007
"subtlex_uk",9,17911,"trigram","ESP","token",13424.9999999999
"subtlex_uk",9,17911,"trigram","ESQ","token",610
"subtlex_uk",9,17911,"trigram","ESR","token",27.0000000000001
"subtlex_uk",9,17911,"trigram","ESS","token",101601
"subtlex_uk",9,17911,"trigram","EST","token",142622
"subtlex_uk",9,17911,"trigram","ESU","token",1154
"subtlex_uk",9,17911,"trigram","ESV","token",0
"subtlex_uk",9,17911,"trigram","ESW","token",113
"subtlex_uk",9,17911,"trigram","ESX","token",0
"subtlex_uk",9,17911,"trigram","ESY","token",1.99999999999998
"subtlex_uk",9,17911,"trigram","ESZ","token",12.0000000000001
"subtlex_uk",9,17911,"trigram","ETA","token",30748.9999999998
"subtlex_uk",9,17911,"trigram","ETB","token",8.99999999999999
"subtlex_uk",9,17911,"trigram","ETC","token",4229.99999999998
"subtlex_uk",9,17911,"trigram","ETD","token",0
"subtlex_uk",9,17911,"trigram","ETE","token",19382
"subtlex_uk",9,17911,"trigram","ETF","token",267
"subtlex_uk",9,17911,"trigram","ETG","token",0
"subtlex_uk",9,17911,"trigram","ETH","token",219167
"subtlex_uk",9,17911,"trigram","ETI","token",53974.0000000003
"subtlex_uk",9,17911,"trigram","ETJ","token",10.0000000000001
"subtlex_uk",9,17911,"trigram","ETK","token",0
"subtlex_uk",9,17911,"trigram","ETL","token",150.000000000001
"subtlex_uk",9,17911,"trigram","ETM","token",43.0000000000002
"subtlex_uk",9,17911,"trigram","ETN","token",1586
"subtlex_uk",9,17911,"trigram","ETO","token",3340
"subtlex_uk",9,17911,"trigram","ETP","token",6.99999999999993
"subtlex_uk",9,17911,"trigram","ETQ","token",0
"subtlex_uk",9,17911,"trigram","ETR","token",5008
"subtlex_uk",9,17911,"trigram","ETS","token",1064
"subtlex_uk",9,17911,"trigram","ETT","token",11658
"subtlex_uk",9,17911,"trigram","ETU","token",4129.00000000003
"subtlex_uk",9,17911,"trigram","ETV","token",0
"subtlex_uk",9,17911,"trigram","ETW","token",538.000000000003
"subtlex_uk",9,17911,"trigram","ETX","token",0
"subtlex_uk",9,17911,"trigram","ETY","token",385.999999999998
"subtlex_uk",9,17911,"trigram","ETZ","token",68.0000000000006
"subtlex_uk",9,17911,"trigram","EUA","token",0
"subtlex_uk",9,17911,"trigram","EUB","token",24.9999999999997
"subtlex_uk",9,17911,"trigram","EUC","token",150
"subtlex_uk",9,17911,"trigram","EUD","token",170
"subtlex_uk",9,17911,"trigram","EUE","token",6.99999999999993
"subtlex_uk",9,17911,"trigram","EUF","token",0
"subtlex_uk",9,17911,"trigram","EUG","token",8.0000000000001
"subtlex_uk",9,17911,"trigram","EUH","token",0
"subtlex_uk",9,17911,"trigram","EUI","token",0
"subtlex_uk",9,17911,"trigram","EUJ","token",0
"subtlex_uk",9,17911,"trigram","EUK","token",306.000000000002
"subtlex_uk",9,17911,"trigram","EUL","token",16.0000000000001
"subtlex_uk",9,17911,"trigram","EUM","token",1015
"subtlex_uk",9,17911,"trigram","EUN","token",449
"subtlex_uk",9,17911,"trigram","EUO","token",0
"subtlex_uk",9,17911,"trigram","EUP","token",423
"subtlex_uk",9,17911,"trigram","EUQ","token",0
"subtlex_uk",9,17911,"trigram","EUR","token",2389.99999999999
"subtlex_uk",9,17911,"trigram","EUS","token",23.9999999999999
"subtlex_uk",9,17911,"trigram","EUT","token",245
"subtlex_uk",9,17911,"trigram","EUU","token",0
"subtlex_uk",9,17911,"trigram","EUV","token",1045
"subtlex_uk",9,17911,"trigram","EUW","token",0
"subtlex_uk",9,17911,"trigram","EUX","token",24.0000000000002
"subtlex_uk",9,17911,"trigram","EUY","token",0
"subtlex_uk",9,17911,"trigram","EUZ","token",0
"subtlex_uk",9,17911,"trigram","EVA","token",3765
