"corpus","sequence_length","n_sequences","ngram","biphone","method","freq"
"CMU",2,1000,"biphone","NG-OY","type",0
"CMU",2,1000,"biphone","P-OY","type",0
"CMU",2,1000,"biphone","R-OY","type",3
"CMU",2,1000,"biphone","S-OY","type",1
"CMU",2,1000,"biphone","SH-OY","type",1
"CMU",2,1000,"biphone","T-OY","type",2
"CMU",2,1000,"biphone","TH-OY","type",0
"CMU",2,1000,"biphone","V-OY","type",0
"CMU",2,1000,"biphone","W-OY","type",1
"CMU",2,1000,"biphone","Y-OY","type",1
"CMU",2,1000,"biphone","Z-OY","type",0
"CMU",2,1000,"biphone","ZH-OY","type",0
"CMU",2,1000,"biphone","Q-OY","type",0
"CMU",2,1000,"biphone","AA-UH","type",0
"CMU",2,1000,"biphone","AE-UH","type",0
"CMU",2,1000,"biphone","AH-UH","type",0
"CMU",2,1000,"biphone","AO-UH","type",0
"CMU",2,1000,"biphone","AW-UH","type",0
"CMU",2,1000,"biphone","AY-UH","type",0
"CMU",2,1000,"biphone","EH-UH","type",0
"CMU",2,1000,"biphone","ER-UH","type",0
"CMU",2,1000,"biphone","EY-UH","type",0
"CMU",2,1000,"biphone","IH-UH","type",0
"CMU",2,1000,"biphone","IY-UH","type",0
"CMU",2,1000,"biphone","OW-UH","type",0
"CMU",2,1000,"biphone","OY-UH","type",0
"CMU",2,1000,"biphone","UH-UH","type",0
"CMU",2,1000,"biphone","UW-UH","type",0
"CMU",2,1000,"biphone","AX-UH","type",0
"CMU",2,1000,"biphone","AXR-UH","type",0
"CMU",2,1000,"biphone","IX-UH","type",0
"CMU",2,1000,"biphone","UX-UH","type",0
"CMU",2,1000,"biphone","B-UH","type",0
"CMU",2,1000,"biphone","CH-UH","type",0
"CMU",2,1000,"biphone","D-UH","type",0
"CMU",2,1000,"biphone","DH-UH","type",0
"CMU",2,1000,"biphone","F-UH","type",0
"CMU",2,1000,"biphone","G-UH","type",0
"CMU",2,1000,"biphone","HH-UH","type",0
"CMU",2,1000,"biphone","JH-UH","type",0
"CMU",2,1000,"biphone","K-UH","type",0
"CMU",2,1000,"biphone","L-UH","type",0
"CMU",2,1000,"biphone","M-UH","type",0
"CMU",2,1000,"biphone","N-UH","type",0
"CMU",2,1000,"biphone","NG-UH","type",0
"CMU",2,1000,"biphone","P-UH","type",0
"CMU",2,1000,"biphone","R-UH","type",0
"CMU",2,1000,"biphone","S-UH","type",0
"CMU",2,1000,"biphone","SH-UH","type",0
"CMU",2,1000,"biphone","T-UH","type",0
"CMU",2,1000,"biphone","TH-UH","type",0
"CMU",2,1000,"biphone","V-UH","type",0
"CMU",2,1000,"biphone","W-UH","type",0
"CMU",2,1000,"biphone","Y-UH","type",0
"CMU",2,1000,"biphone","Z-UH","type",0
"CMU",2,1000,"biphone","ZH-UH","type",0
"CMU",2,1000,"biphone","Q-UH","type",0
"CMU",2,1000,"biphone","AA-UW","type",0
"CMU",2,1000,"biphone","AE-UW","type",0
"CMU",2,1000,"biphone","AH-UW","type",0
"CMU",2,1000,"biphone","AO-UW","type",0
"CMU",2,1000,"biphone","AW-UW","type",0
"CMU",2,1000,"biphone","AY-UW","type",0
"CMU",2,1000,"biphone","EH-UW","type",0
"CMU",2,1000,"biphone","ER-UW","type",0
"CMU",2,1000,"biphone","EY-UW","type",0
"CMU",2,1000,"biphone","IH-UW","type",0
"CMU",2,1000,"biphone","IY-UW","type",0
"CMU",2,1000,"biphone","OW-UW","type",0
"CMU",2,1000,"biphone","OY-UW","type",0
"CMU",2,1000,"biphone","UH-UW","type",0
"CMU",2,1000,"biphone","UW-UW","type",0
"CMU",2,1000,"biphone","AX-UW","type",0
"CMU",2,1000,"biphone","AXR-UW","type",0
"CMU",2,1000,"biphone","IX-UW","type",0
"CMU",2,1000,"biphone","UX-UW","type",0
"CMU",2,1000,"biphone","B-UW","type",2
"CMU",2,1000,"biphone","CH-UW","type",5
"CMU",2,1000,"biphone","D-UW","type",7
"CMU",2,1000,"biphone","DH-UW","type",0
"CMU",2,1000,"biphone","F-UW","type",3
"CMU",2,1000,"biphone","G-UW","type",2
"CMU",2,1000,"biphone","HH-UW","type",5
"CMU",2,1000,"biphone","JH-UW","type",5
"CMU",2,1000,"biphone","K-UW","type",8
"CMU",2,1000,"biphone","L-UW","type",9
"CMU",2,1000,"biphone","M-UW","type",2
"CMU",2,1000,"biphone","N-UW","type",4
"CMU",2,1000,"biphone","NG-UW","type",0
"CMU",2,1000,"biphone","P-UW","type",4
"CMU",2,1000,"biphone","R-UW","type",7
"CMU",2,1000,"biphone","S-UW","type",6
"CMU",2,1000,"biphone","SH-UW","type",11
"CMU",2,1000,"biphone","T-UW","type",7
"CMU",2,1000,"biphone","TH-UW","type",1
"CMU",2,1000,"biphone","V-UW","type",2
"CMU",2,1000,"biphone","W-UW","type",4
"CMU",2,1000,"biphone","Y-UW","type",10
"CMU",2,1000,"biphone","Z-UW","type",4
"CMU",2,1000,"biphone","ZH-UW","type",2
"CMU",2,1000,"biphone","Q-UW","type",0
"CMU",2,1000,"biphone","AA-AX","type",0
"CMU",2,1000,"biphone","AE-AX","type",0
"CMU",2,1000,"biphone","AH-AX","type",0
"CMU",2,1000,"biphone","AO-AX","type",0
"CMU",2,1000,"biphone","AW-AX","type",0
"CMU",2,1000,"biphone","AY-AX","type",0
"CMU",2,1000,"biphone","EH-AX","type",0
"CMU",2,1000,"biphone","ER-AX","type",0
"CMU",2,1000,"biphone","EY-AX","type",0
"CMU",2,1000,"biphone","IH-AX","type",0
"CMU",2,1000,"biphone","IY-AX","type",0
"CMU",2,1000,"biphone","OW-AX","type",0
"CMU",2,1000,"biphone","OY-AX","type",0
"CMU",2,1000,"biphone","UH-AX","type",0
"CMU",2,1000,"biphone","UW-AX","type",0
"CMU",2,1000,"biphone","AX-AX","type",0
"CMU",2,1000,"biphone","AXR-AX","type",0
"CMU",2,1000,"biphone","IX-AX","type",0
"CMU",2,1000,"biphone","UX-AX","type",0
"CMU",2,1000,"biphone","B-AX","type",0
"CMU",2,1000,"biphone","CH-AX","type",0
"CMU",2,1000,"biphone","D-AX","type",0
"CMU",2,1000,"biphone","DH-AX","type",0
"CMU",2,1000,"biphone","F-AX","type",0
"CMU",2,1000,"biphone","G-AX","type",0
"CMU",2,1000,"biphone","HH-AX","type",0
"CMU",2,1000,"biphone","JH-AX","type",0
"CMU",2,1000,"biphone","K-AX","type",0
"CMU",2,1000,"biphone","L-AX","type",0
"CMU",2,1000,"biphone","M-AX","type",0
"CMU",2,1000,"biphone","N-AX","type",0
"CMU",2,1000,"biphone","NG-AX","type",0
"CMU",2,1000,"biphone","P-AX","type",0
"CMU",2,1000,"biphone","R-AX","type",0
"CMU",2,1000,"biphone","S-AX","type",0
"CMU",2,1000,"biphone","SH-AX","type",0
"CMU",2,1000,"biphone","T-AX","type",0
"CMU",2,1000,"biphone","TH-AX","type",0
"CMU",2,1000,"biphone","V-AX","type",0
"CMU",2,1000,"biphone","W-AX","type",0
"CMU",2,1000,"biphone","Y-AX","type",0
"CMU",2,1000,"biphone","Z-AX","type",0
"CMU",2,1000,"biphone","ZH-AX","type",0
"CMU",2,1000,"biphone","Q-AX","type",0
"CMU",2,1000,"biphone","AA-AXR","type",0
"CMU",2,1000,"biphone","AE-AXR","type",0
"CMU",2,1000,"biphone","AH-AXR","type",0
"CMU",2,1000,"biphone","AO-AXR","type",0
"CMU",2,1000,"biphone","AW-AXR","type",0
"CMU",2,1000,"biphone","AY-AXR","type",0
"CMU",2,1000,"biphone","EH-AXR","type",0
"CMU",2,1000,"biphone","ER-AXR","type",0
"CMU",2,1000,"biphone","EY-AXR","type",0
"CMU",2,1000,"biphone","IH-AXR","type",0
"CMU",2,1000,"biphone","IY-AXR","type",0
"CMU",2,1000,"biphone","OW-AXR","type",0
"CMU",2,1000,"biphone","OY-AXR","type",0
"CMU",2,1000,"biphone","UH-AXR","type",0
"CMU",2,1000,"biphone","UW-AXR","type",0
"CMU",2,1000,"biphone","AX-AXR","type",0
"CMU",2,1000,"biphone","AXR-AXR","type",0
"CMU",2,1000,"biphone","IX-AXR","type",0
"CMU",2,1000,"biphone","UX-AXR","type",0
"CMU",2,1000,"biphone","B-AXR","type",0
"CMU",2,1000,"biphone","CH-AXR","type",0
"CMU",2,1000,"biphone","D-AXR","type",0
"CMU",2,1000,"biphone","DH-AXR","type",0
"CMU",2,1000,"biphone","F-AXR","type",0
"CMU",2,1000,"biphone","G-AXR","type",0
"CMU",2,1000,"biphone","HH-AXR","type",0
"CMU",2,1000,"biphone","JH-AXR","type",0
"CMU",2,1000,"biphone","K-AXR","type",0
"CMU",2,1000,"biphone","L-AXR","type",0
"CMU",2,1000,"biphone","M-AXR","type",0
"CMU",2,1000,"biphone","N-AXR","type",0
"CMU",2,1000,"biphone","NG-AXR","type",0
"CMU",2,1000,"biphone","P-AXR","type",0
"CMU",2,1000,"biphone","R-AXR","type",0
"CMU",2,1000,"biphone","S-AXR","type",0
"CMU",2,1000,"biphone","SH-AXR","type",0
"CMU",2,1000,"biphone","T-AXR","type",0
"CMU",2,1000,"biphone","TH-AXR","type",0
"CMU",2,1000,"biphone","V-AXR","type",0
"CMU",2,1000,"biphone","W-AXR","type",0
"CMU",2,1000,"biphone","Y-AXR","type",0
"CMU",2,1000,"biphone","Z-AXR","type",0
"CMU",2,1000,"biphone","ZH-AXR","type",0
"CMU",2,1000,"biphone","Q-AXR","type",0
"CMU",2,1000,"biphone","AA-IX","type",0
"CMU",2,1000,"biphone","AE-IX","type",0
"CMU",2,1000,"biphone","AH-IX","type",0
"CMU",2,1000,"biphone","AO-IX","type",0
"CMU",2,1000,"biphone","AW-IX","type",0
"CMU",2,1000,"biphone","AY-IX","type",0
"CMU",2,1000,"biphone","EH-IX","type",0
"CMU",2,1000,"biphone","ER-IX","type",0
"CMU",2,1000,"biphone","EY-IX","type",0
"CMU",2,1000,"biphone","IH-IX","type",0
"CMU",2,1000,"biphone","IY-IX","type",0
"CMU",2,1000,"biphone","OW-IX","type",0
"CMU",2,1000,"biphone","OY-IX","type",0
"CMU",2,1000,"biphone","UH-IX","type",0
"CMU",2,1000,"biphone","UW-IX","type",0
"CMU",2,1000,"biphone","AX-IX","type",0
"CMU",2,1000,"biphone","AXR-IX","type",0
"CMU",2,1000,"biphone","IX-IX","type",0
"CMU",2,1000,"biphone","UX-IX","type",0
"CMU",2,1000,"biphone","B-IX","type",0
"CMU",2,1000,"biphone","CH-IX","type",0
"CMU",2,1000,"biphone","D-IX","type",0
"CMU",2,1000,"biphone","DH-IX","type",0
"CMU",2,1000,"biphone","F-IX","type",0
"CMU",2,1000,"biphone","G-IX","type",0
"CMU",2,1000,"biphone","HH-IX","type",0
"CMU",2,1000,"biphone","JH-IX","type",0
"CMU",2,1000,"biphone","K-IX","type",0
"CMU",2,1000,"biphone","L-IX","type",0
"CMU",2,1000,"biphone","M-IX","type",0
"CMU",2,1000,"biphone","N-IX","type",0
"CMU",2,1000,"biphone","NG-IX","type",0
"CMU",2,1000,"biphone","P-IX","type",0
"CMU",2,1000,"biphone","R-IX","type",0
"CMU",2,1000,"biphone","S-IX","type",0
"CMU",2,1000,"biphone","SH-IX","type",0
"CMU",2,1000,"biphone","T-IX","type",0
"CMU",2,1000,"biphone","TH-IX","type",0
"CMU",2,1000,"biphone","V-IX","type",0
"CMU",2,1000,"biphone","W-IX","type",0
"CMU",2,1000,"biphone","Y-IX","type",0
"CMU",2,1000,"biphone","Z-IX","type",0
"CMU",2,1000,"biphone","ZH-IX","type",0
"CMU",2,1000,"biphone","Q-IX","type",0
"CMU",2,1000,"biphone","AA-UX","type",0
"CMU",2,1000,"biphone","AE-UX","type",0
"CMU",2,1000,"biphone","AH-UX","type",0
"CMU",2,1000,"biphone","AO-UX","type",0
"CMU",2,1000,"biphone","AW-UX","type",0
"CMU",2,1000,"biphone","AY-UX","type",0
"CMU",2,1000,"biphone","EH-UX","type",0
"CMU",2,1000,"biphone","ER-UX","type",0
"CMU",2,1000,"biphone","EY-UX","type",0
"CMU",2,1000,"biphone","IH-UX","type",0
"CMU",2,1000,"biphone","IY-UX","type",0
"CMU",2,1000,"biphone","OW-UX","type",0
"CMU",2,1000,"biphone","OY-UX","type",0
"CMU",2,1000,"biphone","UH-UX","type",0
"CMU",2,1000,"biphone","UW-UX","type",0
"CMU",2,1000,"biphone","AX-UX","type",0
"CMU",2,1000,"biphone","AXR-UX","type",0
"CMU",2,1000,"biphone","IX-UX","type",0
"CMU",2,1000,"biphone","UX-UX","type",0
"CMU",2,1000,"biphone","B-UX","type",0
"CMU",2,1000,"biphone","CH-UX","type",0
"CMU",2,1000,"biphone","D-UX","type",0
"CMU",2,1000,"biphone","DH-UX","type",0
"CMU",2,1000,"biphone","F-UX","type",0
"CMU",2,1000,"biphone","G-UX","type",0
"CMU",2,1000,"biphone","HH-UX","type",0
"CMU",2,1000,"biphone","JH-UX","type",0
"CMU",2,1000,"biphone","K-UX","type",0
"CMU",2,1000,"biphone","L-UX","type",0
"CMU",2,1000,"biphone","M-UX","type",0
"CMU",2,1000,"biphone","N-UX","type",0
"CMU",2,1000,"biphone","NG-UX","type",0
"CMU",2,1000,"biphone","P-UX","type",0
"CMU",2,1000,"biphone","R-UX","type",0
"CMU",2,1000,"biphone","S-UX","type",0
"CMU",2,1000,"biphone","SH-UX","type",0
"CMU",2,1000,"biphone","T-UX","type",0
"CMU",2,1000,"biphone","TH-UX","type",0
"CMU",2,1000,"biphone","V-UX","type",0
"CMU",2,1000,"biphone","W-UX","type",0
"CMU",2,1000,"biphone","Y-UX","type",0
"CMU",2,1000,"biphone","Z-UX","type",0
"CMU",2,1000,"biphone","ZH-UX","type",0
"CMU",2,1000,"biphone","Q-UX","type",0
"CMU",2,1000,"biphone","AA-B","type",0
"CMU",2,1000,"biphone","AE-B","type",1
"CMU",2,1000,"biphone","AH-B","type",0
"CMU",2,1000,"biphone","AO-B","type",1
"CMU",2,1000,"biphone","AW-B","type",1
"CMU",2,1000,"biphone","AY-B","type",0
"CMU",2,1000,"biphone","EH-B","type",2
"CMU",2,1000,"biphone","ER-B","type",3
"CMU",2,1000,"biphone","EY-B","type",1
"CMU",2,1000,"biphone","IH-B","type",1
"CMU",2,1000,"biphone","IY-B","type",0
"CMU",2,1000,"biphone","OW-B","type",0
"CMU",2,1000,"biphone","OY-B","type",0
"CMU",2,1000,"biphone","UH-B","type",0
"CMU",2,1000,"biphone","UW-B","type",0
"CMU",2,1000,"biphone","AX-B","type",0
"CMU",2,1000,"biphone","AXR-B","type",0
"CMU",2,1000,"biphone","IX-B","type",0
"CMU",2,1000,"biphone","UX-B","type",0
"CMU",2,1000,"biphone","B-B","type",0
"CMU",2,1000,"biphone","CH-B","type",0
"CMU",2,1000,"biphone","D-B","type",0
"CMU",2,1000,"biphone","DH-B","type",0
"CMU",2,1000,"biphone","F-B","type",0
"CMU",2,1000,"biphone","G-B","type",0
"CMU",2,1000,"biphone","HH-B","type",0
"CMU",2,1000,"biphone","JH-B","type",0
"CMU",2,1000,"biphone","K-B","type",0
"CMU",2,1000,"biphone","L-B","type",0
"CMU",2,1000,"biphone","M-B","type",0
"CMU",2,1000,"biphone","N-B","type",0
"CMU",2,1000,"biphone","NG-B","type",0
"CMU",2,1000,"biphone","P-B","type",0
"CMU",2,1000,"biphone","R-B","type",0
"CMU",2,1000,"biphone","S-B","type",0
"CMU",2,1000,"biphone","SH-B","type",0
"CMU",2,1000,"biphone","T-B","type",0
"CMU",2,1000,"biphone","TH-B","type",0
"CMU",2,1000,"biphone","V-B","type",0
"CMU",2,1000,"biphone","W-B","type",0
"CMU",2,1000,"biphone","Y-B","type",0
"CMU",2,1000,"biphone","Z-B","type",0
"CMU",2,1000,"biphone","ZH-B","type",0
"CMU",2,1000,"biphone","Q-B","type",0
"CMU",2,1000,"biphone","AA-CH","type",0
"CMU",2,1000,"biphone","AE-CH","type",0
"CMU",2,1000,"biphone","AH-CH","type",0
"CMU",2,1000,"biphone","AO-CH","type",1
"CMU",2,1000,"biphone","AW-CH","type",1
"CMU",2,1000,"biphone","AY-CH","type",0
"CMU",2,1000,"biphone","EH-CH","type",1
"CMU",2,1000,"biphone","ER-CH","type",0
"CMU",2,1000,"biphone","EY-CH","type",2
"CMU",2,1000,"biphone","IH-CH","type",2
"CMU",2,1000,"biphone","IY-CH","type",1
"CMU",2,1000,"biphone","OW-CH","type",0
"CMU",2,1000,"biphone","OY-CH","type",0
"CMU",2,1000,"biphone","UH-CH","type",0
"CMU",2,1000,"biphone","UW-CH","type",0
"CMU",2,1000,"biphone","AX-CH","type",0
"CMU",2,1000,"biphone","AXR-CH","type",0
"CMU",2,1000,"biphone","IX-CH","type",0
"CMU",2,1000,"biphone","UX-CH","type",0
"CMU",2,1000,"biphone","B-CH","type",0
"CMU",2,1000,"biphone","CH-CH","type",0
"CMU",2,1000,"biphone","D-CH","type",0
"CMU",2,1000,"biphone","DH-CH","type",0
"CMU",2,1000,"biphone","F-CH","type",0
"CMU",2,1000,"biphone","G-CH","type",0
"CMU",2,1000,"biphone","HH-CH","type",0
"CMU",2,1000,"biphone","JH-CH","type",0
"CMU",2,1000,"biphone","K-CH","type",0
"CMU",2,1000,"biphone","L-CH","type",0
"CMU",2,1000,"biphone","M-CH","type",0
"CMU",2,1000,"biphone","N-CH","type",0
"CMU",2,1000,"biphone","NG-CH","type",0
"CMU",2,1000,"biphone","P-CH","type",0
"CMU",2,1000,"biphone","R-CH","type",0
"CMU",2,1000,"biphone","S-CH","type",0
"CMU",2,1000,"biphone","SH-CH","type",0
"CMU",2,1000,"biphone","T-CH","type",0
"CMU",2,1000,"biphone","TH-CH","type",0
"CMU",2,1000,"biphone","V-CH","type",0
"CMU",2,1000,"biphone","W-CH","type",0
"CMU",2,1000,"biphone","Y-CH","type",0
"CMU",2,1000,"biphone","Z-CH","type",0
"CMU",2,1000,"biphone","ZH-CH","type",0
"CMU",2,1000,"biphone","Q-CH","type",0
"CMU",2,1000,"biphone","AA-D","type",1
"CMU",2,1000,"biphone","AE-D","type",2
"CMU",2,1000,"biphone","AH-D","type",1
"CMU",2,1000,"biphone","AO-D","type",2
"CMU",2,1000,"biphone","AW-D","type",0
"CMU",2,1000,"biphone","AY-D","type",5
"CMU",2,1000,"biphone","EH-D","type",1
"CMU",2,1000,"biphone","ER-D","type",0
"CMU",2,1000,"biphone","EY-D","type",4
"CMU",2,1000,"biphone","IH-D","type",2
"CMU",2,1000,"biphone","IY-D","type",2
"CMU",2,1000,"biphone","OW-D","type",2
"CMU",2,1000,"biphone","OY-D","type",0
"CMU",2,1000,"biphone","UH-D","type",0
"CMU",2,1000,"biphone","UW-D","type",1
"CMU",2,1000,"biphone","AX-D","type",0
"CMU",2,1000,"biphone","AXR-D","type",0
"CMU",2,1000,"biphone","IX-D","type",0
"CMU",2,1000,"biphone","UX-D","type",0
"CMU",2,1000,"biphone","B-D","type",0
"CMU",2,1000,"biphone","CH-D","type",0
"CMU",2,1000,"biphone","D-D","type",0
"CMU",2,1000,"biphone","DH-D","type",0
"CMU",2,1000,"biphone","F-D","type",0
"CMU",2,1000,"biphone","G-D","type",0
"CMU",2,1000,"biphone","HH-D","type",0
"CMU",2,1000,"biphone","JH-D","type",0
"CMU",2,1000,"biphone","K-D","type",0
"CMU",2,1000,"biphone","L-D","type",0
"CMU",2,1000,"biphone","M-D","type",0
"CMU",2,1000,"biphone","N-D","type",0
"CMU",2,1000,"biphone","NG-D","type",0
"CMU",2,1000,"biphone","P-D","type",0
"CMU",2,1000,"biphone","R-D","type",0
"CMU",2,1000,"biphone","S-D","type",0
"CMU",2,1000,"biphone","SH-D","type",0
"CMU",2,1000,"biphone","T-D","type",0
"CMU",2,1000,"biphone","TH-D","type",0
"CMU",2,1000,"biphone","V-D","type",0
"CMU",2,1000,"biphone","W-D","type",0
"CMU",2,1000,"biphone","Y-D","type",0
"CMU",2,1000,"biphone","Z-D","type",0
"CMU",2,1000,"biphone","ZH-D","type",0
"CMU",2,1000,"biphone","Q-D","type",0
"CMU",2,1000,"biphone","AA-DH","type",0
"CMU",2,1000,"biphone","AE-DH","type",0
"CMU",2,1000,"biphone","AH-DH","type",1
"CMU",2,1000,"biphone","AO-DH","type",0
"CMU",2,1000,"biphone","AW-DH","type",0
"CMU",2,1000,"biphone","AY-DH","type",0
"CMU",2,1000,"biphone","EH-DH","type",0
"CMU",2,1000,"biphone","ER-DH","type",0
"CMU",2,1000,"biphone","EY-DH","type",0
"CMU",2,1000,"biphone","IH-DH","type",0
"CMU",2,1000,"biphone","IY-DH","type",0
"CMU",2,1000,"biphone","OW-DH","type",0
"CMU",2,1000,"biphone","OY-DH","type",0
"CMU",2,1000,"biphone","UH-DH","type",0
"CMU",2,1000,"biphone","UW-DH","type",0
"CMU",2,1000,"biphone","AX-DH","type",0
"CMU",2,1000,"biphone","AXR-DH","type",0
"CMU",2,1000,"biphone","IX-DH","type",0
"CMU",2,1000,"biphone","UX-DH","type",0
"CMU",2,1000,"biphone","B-DH","type",0
"CMU",2,1000,"biphone","CH-DH","type",0
"CMU",2,1000,"biphone","D-DH","type",0
"CMU",2,1000,"biphone","DH-DH","type",0
"CMU",2,1000,"biphone","F-DH","type",0
"CMU",2,1000,"biphone","G-DH","type",0
"CMU",2,1000,"biphone","HH-DH","type",0
"CMU",2,1000,"biphone","JH-DH","type",0
"CMU",2,1000,"biphone","K-DH","type",0
"CMU",2,1000,"biphone","L-DH","type",0
"CMU",2,1000,"biphone","M-DH","type",0
"CMU",2,1000,"biphone","N-DH","type",0
"CMU",2,1000,"biphone","NG-DH","type",0
"CMU",2,1000,"biphone","P-DH","type",0
"CMU",2,1000,"biphone","R-DH","type",0
"CMU",2,1000,"biphone","S-DH","type",0
"CMU",2,1000,"biphone","SH-DH","type",0
"CMU",2,1000,"biphone","T-DH","type",0
"CMU",2,1000,"biphone","TH-DH","type",0
"CMU",2,1000,"biphone","V-DH","type",0
"CMU",2,1000,"biphone","W-DH","type",0
"CMU",2,1000,"biphone","Y-DH","type",0
"CMU",2,1000,"biphone","Z-DH","type",0
"CMU",2,1000,"biphone","ZH-DH","type",0
"CMU",2,1000,"biphone","Q-DH","type",0
"CMU",2,1000,"biphone","AA-F","type",0
"CMU",2,1000,"biphone","AE-F","type",0
"CMU",2,1000,"biphone","AH-F","type",0
"CMU",2,1000,"biphone","AO-F","type",1
"CMU",2,1000,"biphone","AW-F","type",0
"CMU",2,1000,"biphone","AY-F","type",0
"CMU",2,1000,"biphone","EH-F","type",2
"CMU",2,1000,"biphone","ER-F","type",0
"CMU",2,1000,"biphone","EY-F","type",0
"CMU",2,1000,"biphone","IH-F","type",2
"CMU",2,1000,"biphone","IY-F","type",0
"CMU",2,1000,"biphone","OW-F","type",0
"CMU",2,1000,"biphone","OY-F","type",0
"CMU",2,1000,"biphone","UH-F","type",0
"CMU",2,1000,"biphone","UW-F","type",1
"CMU",2,1000,"biphone","AX-F","type",0
"CMU",2,1000,"biphone","AXR-F","type",0
"CMU",2,1000,"biphone","IX-F","type",0
"CMU",2,1000,"biphone","UX-F","type",0
"CMU",2,1000,"biphone","B-F","type",0
"CMU",2,1000,"biphone","CH-F","type",0
"CMU",2,1000,"biphone","D-F","type",0
"CMU",2,1000,"biphone","DH-F","type",0
"CMU",2,1000,"biphone","F-F","type",0
"CMU",2,1000,"biphone","G-F","type",0
"CMU",2,1000,"biphone","HH-F","type",0
"CMU",2,1000,"biphone","JH-F","type",0
"CMU",2,1000,"biphone","K-F","type",0
"CMU",2,1000,"biphone","L-F","type",0
"CMU",2,1000,"biphone","M-F","type",0
"CMU",2,1000,"biphone","N-F","type",0
"CMU",2,1000,"biphone","NG-F","type",0
"CMU",2,1000,"biphone","P-F","type",0
"CMU",2,1000,"biphone","R-F","type",0
"CMU",2,1000,"biphone","S-F","type",0
"CMU",2,1000,"biphone","SH-F","type",0
"CMU",2,1000,"biphone","T-F","type",0
"CMU",2,1000,"biphone","TH-F","type",0
"CMU",2,1000,"biphone","V-F","type",0
"CMU",2,1000,"biphone","W-F","type",0
"CMU",2,1000,"biphone","Y-F","type",0
"CMU",2,1000,"biphone","Z-F","type",0
"CMU",2,1000,"biphone","ZH-F","type",0
"CMU",2,1000,"biphone","Q-F","type",0
"CMU",2,1000,"biphone","AA-G","type",2
"CMU",2,1000,"biphone","AE-G","type",1
"CMU",2,1000,"biphone","AH-G","type",1
"CMU",2,1000,"biphone","AO-G","type",0
"CMU",2,1000,"biphone","AW-G","type",0
"CMU",2,1000,"biphone","AY-G","type",0
"CMU",2,1000,"biphone","EH-G","type",2
"CMU",2,1000,"biphone","ER-G","type",0
"CMU",2,1000,"biphone","EY-G","type",0
"CMU",2,1000,"biphone","IH-G","type",0
"CMU",2,1000,"biphone","IY-G","type",1
"CMU",2,1000,"biphone","OW-G","type",0
"CMU",2,1000,"biphone","OY-G","type",0
"CMU",2,1000,"biphone","UH-G","type",0
"CMU",2,1000,"biphone","UW-G","type",0
"CMU",2,1000,"biphone","AX-G","type",0
"CMU",2,1000,"biphone","AXR-G","type",0
"CMU",2,1000,"biphone","IX-G","type",0
"CMU",2,1000,"biphone","UX-G","type",0
"CMU",2,1000,"biphone","B-G","type",0
"CMU",2,1000,"biphone","CH-G","type",0
"CMU",2,1000,"biphone","D-G","type",0
"CMU",2,1000,"biphone","DH-G","type",0
"CMU",2,1000,"biphone","F-G","type",0
"CMU",2,1000,"biphone","G-G","type",0
"CMU",2,1000,"biphone","HH-G","type",0
"CMU",2,1000,"biphone","JH-G","type",0
"CMU",2,1000,"biphone","K-G","type",0
"CMU",2,1000,"biphone","L-G","type",0
"CMU",2,1000,"biphone","M-G","type",0
"CMU",2,1000,"biphone","N-G","type",0
"CMU",2,1000,"biphone","NG-G","type",0
"CMU",2,1000,"biphone","P-G","type",0
"CMU",2,1000,"biphone","R-G","type",0
"CMU",2,1000,"biphone","S-G","type",0
"CMU",2,1000,"biphone","SH-G","type",0
"CMU",2,1000,"biphone","T-G","type",0
"CMU",2,1000,"biphone","TH-G","type",0
"CMU",2,1000,"biphone","V-G","type",0
"CMU",2,1000,"biphone","W-G","type",0
"CMU",2,1000,"biphone","Y-G","type",0
"CMU",2,1000,"biphone","Z-G","type",0
"CMU",2,1000,"biphone","ZH-G","type",0
"CMU",2,1000,"biphone","Q-G","type",0
"CMU",2,1000,"biphone","AA-HH","type",0
"CMU",2,1000,"biphone","AE-HH","type",0
"CMU",2,1000,"biphone","AH-HH","type",0
"CMU",2,1000,"biphone","AO-HH","type",0
"CMU",2,1000,"biphone","AW-HH","type",0
"CMU",2,1000,"biphone","AY-HH","type",0
"CMU",2,1000,"biphone","EH-HH","type",0
"CMU",2,1000,"biphone","ER-HH","type",0
"CMU",2,1000,"biphone","EY-HH","type",0
